{'?': <absl.app.HelpFlag object at 0x7fdd7f407490>,
 'alsologtostderr': <absl.flags._flag.BooleanFlag object at 0x7fdd8b0d8790>,
 'batch_size': <absl.flags._flag.Flag object at 0x7fdd7f4070d0>,
 'beta1': <absl.flags._flag.Flag object at 0x7fdd7f400d10>,
 'c_dim': <absl.flags._flag.Flag object at 0x7fdd7f4071d0>,
 'checkpoint_dir': <absl.flags._flag.Flag object at 0x7fdd7f407310>,
 'data_format': <absl.flags._flag.Flag object at 0x7fdd7f407250>,
 'datafile': <absl.flags._flag.Flag object at 0x7fdd7f400b50>,
 'dataset': <absl.flags._flag.Flag object at 0x7fdd7f4009d0>,
 'df_dim': <absl.flags._flag.Flag object at 0x7fdd7f407050>,
 'epoch': <absl.flags._flag.Flag object at 0x7fdd7f400bd0>,
 'experiment': <absl.flags._flag.Flag object at 0x7fdd7f4073d0>,
 'flip_labels': <absl.flags._flag.Flag object at 0x7fdd7f400d90>,
 'gf_dim': <absl.flags._flag.Flag object at 0x7fdd7f400f90>,
 'help': <absl.app.HelpFlag object at 0x7fdd7f407490>,
 'helpfull': <absl.app.HelpfullFlag object at 0x7fdd7f407510>,
 'helpshort': <absl.app.HelpshortFlag object at 0x7fdd7f4074d0>,
 'helpxml': <absl.app.HelpXMLFlag object at 0x7fdd7f407550>,
 'learning_rate': <absl.flags._flag.Flag object at 0x7fdd7f400c90>,
 'log_dir': <absl.flags._flag.Flag object at 0x7fdd8b0d8850>,
 'logtostderr': <absl.flags._flag.BooleanFlag object at 0x7fdd8b0d8690>,
 'nd_layers': <absl.flags._flag.Flag object at 0x7fdd7f400e90>,
 'ng_layers': <absl.flags._flag.Flag object at 0x7fdd7f400f10>,
 'only_check_args': <absl.flags._flag.BooleanFlag object at 0x7fdd8b0d8f90>,
 'op_conversion_fallback_to_while_loop': <absl.flags._flag.BooleanFlag object at 0x7fdd89878550>,
 'output_size': <absl.flags._flag.Flag object at 0x7fdd7f407150>,
 'pdb_post_mortem': <absl.flags._flag.BooleanFlag object at 0x7fdd8b0d0650>,
 'profile_file': <absl.flags._flag.Flag object at 0x7fdd8b0d8f10>,
 'run_with_pdb': <absl.flags._flag.BooleanFlag object at 0x7fdd8b0ceb10>,
 'run_with_profiling': <absl.flags._flag.BooleanFlag object at 0x7fdd8b0d01d0>,
 'save_every_step': <absl.flags._flag.BooleanFlag object at 0x7fdd7f407410>,
 'showprefixforinfo': <absl.flags._flag.BooleanFlag object at 0x7fdd8b0d8a50>,
 'stderrthreshold': <absl.logging._StderrthresholdFlag object at 0x7fdd8b0d89d0>,
 'test_random_seed': <absl.flags._flag.Flag object at 0x7fdd7f97ff90>,
 'test_randomize_ordering_seed': <absl.flags._flag.Flag object at 0x7fdd7f996090>,
 'test_srcdir': <absl.flags._flag.Flag object at 0x7fdd7f993290>,
 'test_tmpdir': <absl.flags._flag.Flag object at 0x7fdd7f9933d0>,
 'transpose_matmul_b': <absl.flags._flag.BooleanFlag object at 0x7fdd7f407290>,
 'use_cprofile_for_profiling': <absl.flags._flag.BooleanFlag object at 0x7fdd8b0d8f50>,
 'v': <absl.logging._VerbosityFlag object at 0x7fdd8b0d8890>,
 'verbose': <absl.flags._flag.BooleanFlag object at 0x7fdd7f407450>,
 'verbosity': <absl.logging._VerbosityFlag object at 0x7fdd8b0d8890>,
 'xml_output_file': <absl.flags._flag.Flag object at 0x7fdd7f92c610>,
 'z_dim': <absl.flags._flag.Flag object at 0x7fdd7f400e10>}
 [*] Reading checkpoints...
 [*] Success to read dcgan.model-epoch-52
Epoch: [53] Step: [   0/ 125] time: 40.2879, d_loss: 0.00000000, g_loss: 25.56122589
Epoch: [53] Step: [  37/ 125] time: 274.4086, d_loss: 0.00000000, g_loss: 6.56507683
Epoch: [53] Step: [  38/ 125] time: 280.5710, d_loss: 0.00000000, g_loss: 6.18919945
Epoch: [53] Step: [  39/ 125] time: 286.8782, d_loss: 0.00000000, g_loss: 5.07539845
Epoch: [53] Step: [  40/ 125] time: 293.2994, d_loss: 0.00000000, g_loss: 8.04089928
Epoch: [53] Step: [  41/ 125] time: 299.8655, d_loss: 0.00000000, g_loss: 25.48266602
Epoch: [53] Step: [  42/ 125] time: 306.5093, d_loss: 0.00000000, g_loss: 23.99639511
Epoch: [53] Step: [  43/ 125] time: 312.9025, d_loss: 0.00000000, g_loss: 12.66437721
Epoch: [53] Step: [  44/ 125] time: 319.0792, d_loss: 0.00000000, g_loss: 15.56753159
Epoch: [53] Step: [  45/ 125] time: 325.4584, d_loss: 0.00000000, g_loss: 9.37702942
Epoch: [53] Step: [  46/ 125] time: 331.6418, d_loss: 0.00000000, g_loss: 9.80035400
Epoch: [53] Step: [  47/ 125] time: 338.2173, d_loss: 0.00000000, g_loss: 8.36536884
Epoch: [53] Step: [  48/ 125] time: 344.3908, d_loss: 0.00000000, g_loss: 7.88918209
Epoch: [53] Step: [  49/ 125] time: 350.7192, d_loss: 0.00000000, g_loss: 9.02512360
Epoch: [53] Step: [  50/ 125] time: 357.3148, d_loss: 0.00000000, g_loss: 7.14778519
Epoch: [53] Step: [  51/ 125] time: 363.5460, d_loss: 0.00000000, g_loss: 7.83242130
Epoch: [53] Step: [  52/ 125] time: 369.5776, d_loss: 0.00000000, g_loss: 6.97383690
Epoch: [53] Step: [  53/ 125] time: 375.4668, d_loss: 0.00000000, g_loss: 6.77366781
Epoch: [53] Step: [  54/ 125] time: 381.7867, d_loss: 0.00000000, g_loss: 5.74050426
Epoch: [53] Step: [  55/ 125] time: 387.7720, d_loss: 0.00000000, g_loss: 6.21829271
Epoch: [53] Step: [  56/ 125] time: 393.7615, d_loss: 0.00000000, g_loss: 5.27033901
Epoch: [53] Step: [  57/ 125] time: 399.6026, d_loss: 0.00000000, g_loss: 6.24555540
Epoch: [53] Step: [  58/ 125] time: 405.5125, d_loss: 0.00000000, g_loss: 2.76384020
Epoch: [53] Step: [  59/ 125] time: 411.9470, d_loss: 0.00000000, g_loss: 6.06242800
Epoch: [53] Step: [  60/ 125] time: 417.9004, d_loss: 0.00000000, g_loss: 9.47547722
Epoch: [53] Step: [  61/ 125] time: 423.9945, d_loss: 0.00000000, g_loss: 18.48469162
Epoch: [53] Step: [  62/ 125] time: 429.7333, d_loss: 0.00000000, g_loss: 19.07058907
Epoch: [53] Step: [  63/ 125] time: 435.9189, d_loss: 0.00000000, g_loss: 16.34857559
Epoch: [53] Step: [  64/ 125] time: 442.0353, d_loss: 0.00000000, g_loss: 16.46029854
Epoch: [53] Step: [  65/ 125] time: 447.9767, d_loss: 0.00000000, g_loss: 15.15212822
Epoch: [53] Step: [  66/ 125] time: 454.2887, d_loss: 0.00000000, g_loss: 13.48682022
Epoch: [53] Step: [  67/ 125] time: 460.3381, d_loss: 0.00000000, g_loss: 12.59902573
Epoch: [53] Step: [  68/ 125] time: 466.3745, d_loss: 0.00000000, g_loss: 11.82189941
Epoch: [53] Step: [  69/ 125] time: 472.7301, d_loss: 0.00000000, g_loss: 11.48593044
Epoch: [53] Step: [  70/ 125] time: 478.7468, d_loss: 0.00000000, g_loss: 11.02917099
Epoch: [53] Step: [  71/ 125] time: 485.0221, d_loss: 0.00000000, g_loss: 12.07064724
Epoch: [53] Step: [  72/ 125] time: 491.2911, d_loss: 0.00000000, g_loss: 8.78100395
Epoch: [53] Step: [  73/ 125] time: 497.7797, d_loss: 0.00000000, g_loss: 10.71759796
Epoch: [53] Step: [  74/ 125] time: 503.9060, d_loss: 0.00000000, g_loss: 10.57302761
Epoch: [53] Step: [  75/ 125] time: 510.4450, d_loss: 0.00000000, g_loss: 9.93988800
Epoch: [53] Step: [  76/ 125] time: 516.6339, d_loss: 0.00000000, g_loss: 10.35735893
Epoch: [53] Step: [  77/ 125] time: 522.9271, d_loss: 10.36457825, g_loss: 8.65060902
Epoch: [53] Step: [  78/ 125] time: 528.8339, d_loss: 0.00000000, g_loss: 10.58367538
Epoch: [53] Step: [  79/ 125] time: 535.5519, d_loss: 0.00000000, g_loss: 10.28932190
Epoch: [53] Step: [  80/ 125] time: 541.8502, d_loss: 0.00000000, g_loss: 8.72039032
Epoch: [53] Step: [  81/ 125] time: 548.3029, d_loss: 0.00000000, g_loss: 8.44671345
Epoch: [53] Step: [  82/ 125] time: 554.4947, d_loss: 0.00000000, g_loss: 9.08920097
Epoch: [53] Step: [  83/ 125] time: 560.6327, d_loss: 0.00000000, g_loss: 8.03190422
Epoch: [53] Step: [  84/ 125] time: 566.8954, d_loss: 0.00000000, g_loss: 7.02495146
Epoch: [53] Step: [  85/ 125] time: 573.0322, d_loss: 0.00000000, g_loss: 8.78222847
Epoch: [53] Step: [  86/ 125] time: 579.2176, d_loss: 0.00000000, g_loss: 6.77972698
Epoch: [53] Step: [  87/ 125] time: 585.3765, d_loss: 0.00000000, g_loss: 7.64748001
Epoch: [53] Step: [  88/ 125] time: 591.6071, d_loss: 0.00000000, g_loss: 7.42999411
Epoch: [53] Step: [  89/ 125] time: 597.6833, d_loss: 0.00000000, g_loss: 6.16582203
Epoch: [53] Step: [  90/ 125] time: 604.1285, d_loss: 0.00000000, g_loss: 6.43558359
Epoch: [53] Step: [  91/ 125] time: 610.0857, d_loss: 4.54088593, g_loss: 6.05269051
Epoch: [53] Step: [  92/ 125] time: 615.9385, d_loss: 0.48812199, g_loss: 6.29367495
Epoch: [53] Step: [  93/ 125] time: 621.8276, d_loss: 9.14472294, g_loss: -5.60524178
Epoch: [53] Step: [  94/ 125] time: 628.2717, d_loss: 14.01174736, g_loss: 55.30840302
Epoch: [53] Step: [  95/ 125] time: 634.6731, d_loss: 0.00000000, g_loss: 46.19120789
Epoch: [53] Step: [  96/ 125] time: 640.9724, d_loss: 0.00000000, g_loss: 29.92572594
Epoch: [53] Step: [  97/ 125] time: 647.1285, d_loss: 40.62697601, g_loss: -39.11051178
Epoch: [53] Step: [  98/ 125] time: 653.4986, d_loss: 7.85616350, g_loss: -6.13549376
Epoch: [53] Step: [  99/ 125] time: 659.8639, d_loss: 4.45616531, g_loss: 47.86572266
Epoch: [53] Step: [ 100/ 125] time: 666.1630, d_loss: 1.36079025, g_loss: 48.31341934
Epoch: [53] Step: [ 101/ 125] time: 672.2692, d_loss: 0.59404016, g_loss: 22.27369499
Epoch: [53] Step: [ 102/ 125] time: 678.5632, d_loss: 1.54810286, g_loss: 3.11793208
Epoch: [53] Step: [ 103/ 125] time: 685.0168, d_loss: 1.49625385, g_loss: 4.68161774
Epoch: [53] Step: [ 104/ 125] time: 691.4137, d_loss: 0.17419583, g_loss: 8.50694084
Epoch: [53] Step: [ 105/ 125] time: 697.7097, d_loss: 0.25871384, g_loss: 10.71104050
Epoch: [53] Step: [ 106/ 125] time: 704.0159, d_loss: 0.21355829, g_loss: 8.88905430
Epoch: [53] Step: [ 107/ 125] time: 710.6339, d_loss: 0.61476862, g_loss: 8.24102879
Epoch: [53] Step: [ 108/ 125] time: 717.2108, d_loss: 0.56277865, g_loss: 9.57412529
Epoch: [53] Step: [ 109/ 125] time: 723.6078, d_loss: 0.99073237, g_loss: 12.93511295
Epoch: [53] Step: [ 110/ 125] time: 730.1286, d_loss: 0.57679975, g_loss: 14.68039513
Epoch: [53] Step: [ 111/ 125] time: 736.5306, d_loss: 0.73410887, g_loss: 10.37992287
Epoch: [53] Step: [ 112/ 125] time: 742.6623, d_loss: 1.98904359, g_loss: 5.61909771
Epoch: [53] Step: [ 113/ 125] time: 749.1381, d_loss: 0.47231239, g_loss: 10.87265205
Epoch: [53] Step: [ 114/ 125] time: 755.7356, d_loss: 0.90079701, g_loss: 9.97370434
Epoch: [53] Step: [ 115/ 125] time: 762.2631, d_loss: 0.67359948, g_loss: 9.54940224
Epoch: [53] Step: [ 116/ 125] time: 768.5843, d_loss: 0.27662119, g_loss: 10.08199883
Epoch: [53] Step: [ 117/ 125] time: 774.9430, d_loss: 0.23824286, g_loss: 16.77449036
Epoch: [53] Step: [ 118/ 125] time: 780.7888, d_loss: 0.00000000, g_loss: 15.90090752
Epoch: [53] Step: [ 119/ 125] time: 787.2789, d_loss: 0.00000000, g_loss: 16.14701653
Epoch: [53] Step: [ 120/ 125] time: 793.6669, d_loss: 0.06617920, g_loss: 12.59239674
Epoch: [53] Step: [ 121/ 125] time: 800.0028, d_loss: 0.04771085, g_loss: 13.67039299
Epoch: [53] Step: [ 122/ 125] time: 806.4445, d_loss: 0.09793974, g_loss: 11.83044910
Epoch: [53] Step: [ 123/ 125] time: 812.8265, d_loss: 0.06405554, g_loss: 14.44404602
Epoch: [53] Step: [ 124/ 125] time: 819.3005, d_loss: 0.00000000, g_loss: 13.63935661
Epoch: [54] Step: [   0/ 125] time: 825.5696, d_loss: 0.02708842, g_loss: 10.02298737
Epoch: [54] Step: [   1/ 125] time: 831.1324, d_loss: 0.30293727, g_loss: 10.41436768
Epoch: [54] Step: [   2/ 125] time: 837.0464, d_loss: 0.00000000, g_loss: 10.70316219
Epoch: [54] Step: [   3/ 125] time: 842.3271, d_loss: 0.06000042, g_loss: 9.80250168
Epoch: [54] Step: [   4/ 125] time: 848.2548, d_loss: 0.08076245, g_loss: 7.35902596
Epoch: [54] Step: [   5/ 125] time: 853.9076, d_loss: 0.07799008, g_loss: 8.01699734
Epoch: [54] Step: [   6/ 125] time: 859.6256, d_loss: 0.66010273, g_loss: 2.86087799
Epoch: [54] Step: [   7/ 125] time: 864.7555, d_loss: 0.00000000, g_loss: 27.20848465
Epoch: [54] Step: [   8/ 125] time: 870.4073, d_loss: 0.00000000, g_loss: 29.53519440
Epoch: [54] Step: [   9/ 125] time: 876.1051, d_loss: 0.00290365, g_loss: 26.66132736
Epoch: [54] Step: [  10/ 125] time: 881.4154, d_loss: 0.00000000, g_loss: 21.49751091
Epoch: [54] Step: [  11/ 125] time: 887.3160, d_loss: 0.00000000, g_loss: 16.76888657
Epoch: [54] Step: [  12/ 125] time: 892.7056, d_loss: 0.01085593, g_loss: 10.00368309
Epoch: [54] Step: [  13/ 125] time: 898.1597, d_loss: 0.23203942, g_loss: 6.28185558
Epoch: [54] Step: [  14/ 125] time: 903.5023, d_loss: 0.00000000, g_loss: 12.88808823
Epoch: [54] Step: [  15/ 125] time: 909.0037, d_loss: 0.01237032, g_loss: 11.34736347
Epoch: [54] Step: [  16/ 125] time: 914.4948, d_loss: 0.52023399, g_loss: 3.77939606
Epoch: [54] Step: [  17/ 125] time: 919.7802, d_loss: 0.00000000, g_loss: 17.79841614
Epoch: [54] Step: [  18/ 125] time: 925.5206, d_loss: 0.00000000, g_loss: 35.20439911
Epoch: [54] Step: [  19/ 125] time: 931.1865, d_loss: 0.00000000, g_loss: 37.53180695
Epoch: [54] Step: [  20/ 125] time: 936.6833, d_loss: 0.00000000, g_loss: 37.04894257
Epoch: [54] Step: [  21/ 125] time: 942.0471, d_loss: 0.00000000, g_loss: 33.29943085
Epoch: [54] Step: [  22/ 125] time: 947.4366, d_loss: 0.00000000, g_loss: 29.93056679
Epoch: [54] Step: [  23/ 125] time: 953.2910, d_loss: 0.00000000, g_loss: 27.09815216
Epoch: [54] Step: [  24/ 125] time: 958.6411, d_loss: 0.00000000, g_loss: 24.11084366
Epoch: [54] Step: [  25/ 125] time: 964.1282, d_loss: 19.79144478, g_loss: 21.87622070
Epoch: [54] Step: [  26/ 125] time: 969.6851, d_loss: 0.00000000, g_loss: 18.53181648
Epoch: [54] Step: [  27/ 125] time: 975.0496, d_loss: 0.00000000, g_loss: 17.51525307
Epoch: [54] Step: [  28/ 125] time: 980.4143, d_loss: 0.00000000, g_loss: 15.21087646
Epoch: [54] Step: [  29/ 125] time: 986.1286, d_loss: 0.00000000, g_loss: 13.34687805
Epoch: [54] Step: [  30/ 125] time: 991.5551, d_loss: 0.00000000, g_loss: 16.11555099
Epoch: [54] Step: [  31/ 125] time: 997.0165, d_loss: 20.53631020, g_loss: -15.21389103
Epoch: [54] Step: [  32/ 125] time: 1002.8161, d_loss: 8.15120983, g_loss: -3.03996038
Epoch: [54] Step: [  33/ 125] time: 1008.5168, d_loss: 0.23171042, g_loss: 20.40099335
Epoch: [54] Step: [  34/ 125] time: 1013.7381, d_loss: 0.02682973, g_loss: 30.56393433
Epoch: [54] Step: [  35/ 125] time: 1019.5165, d_loss: 0.00000000, g_loss: 33.77763367
Epoch: [54] Step: [  36/ 125] time: 1025.0212, d_loss: 0.00000000, g_loss: 35.00393295
Epoch: [54] Step: [  37/ 125] time: 1030.5343, d_loss: 0.00000000, g_loss: 33.76668549
Epoch: [54] Step: [  38/ 125] time: 1036.1445, d_loss: 0.00000000, g_loss: 31.97314644
Epoch: [54] Step: [  39/ 125] time: 1041.4424, d_loss: 0.00000000, g_loss: 29.83999634
Epoch: [54] Step: [  40/ 125] time: 1046.8293, d_loss: 0.00000000, g_loss: 26.73441696
Epoch: [54] Step: [  41/ 125] time: 1052.5789, d_loss: 0.00956394, g_loss: 22.37401772
Epoch: [54] Step: [  42/ 125] time: 1057.5828, d_loss: 0.00000000, g_loss: 16.07682037
Epoch: [54] Step: [  43/ 125] time: 1063.1178, d_loss: 0.00000000, g_loss: 11.60426426
Epoch: [54] Step: [  44/ 125] time: 1068.6364, d_loss: 0.00000000, g_loss: 5.20437145
Epoch: [54] Step: [  45/ 125] time: 1073.8282, d_loss: 6.04591036, g_loss: -9.70861244
Epoch: [54] Step: [  46/ 125] time: 1079.3103, d_loss: 3.83800316, g_loss: 30.56792259
Epoch: [54] Step: [  47/ 125] time: 1084.8780, d_loss: 0.82082355, g_loss: 58.77998352
Epoch: [54] Step: [  48/ 125] time: 1090.1826, d_loss: 0.00000000, g_loss: 42.71419907
Epoch: [54] Step: [  49/ 125] time: 1095.4310, d_loss: 0.00111468, g_loss: 33.01562500
Epoch: [54] Step: [  50/ 125] time: 1100.8490, d_loss: 0.00000000, g_loss: 26.54571152
Epoch: [54] Step: [  51/ 125] time: 1106.0688, d_loss: 0.00000000, g_loss: 22.69823456
Epoch: [54] Step: [  52/ 125] time: 1111.2505, d_loss: 0.00000000, g_loss: 19.93875885
Epoch: [54] Step: [  53/ 125] time: 1116.6082, d_loss: 0.00000000, g_loss: 17.46566391
Epoch: [54] Step: [  54/ 125] time: 1121.8582, d_loss: 0.12152791, g_loss: 15.80181217
Epoch: [54] Step: [  55/ 125] time: 1126.8113, d_loss: 0.21649002, g_loss: 13.01282310
Epoch: [54] Step: [  56/ 125] time: 1132.1959, d_loss: 0.04777778, g_loss: 13.83491707
Epoch: [54] Step: [  57/ 125] time: 1137.6507, d_loss: 0.03524595, g_loss: 14.87324333
Epoch: [54] Step: [  58/ 125] time: 1143.0790, d_loss: 0.00000000, g_loss: 15.46617317
Epoch: [54] Step: [  59/ 125] time: 1148.5158, d_loss: 0.00000000, g_loss: 13.45416832
Epoch: [54] Step: [  60/ 125] time: 1153.4603, d_loss: 0.00736650, g_loss: 12.36668015
Epoch: [54] Step: [  61/ 125] time: 1158.8259, d_loss: 0.05579473, g_loss: 10.15476608
Epoch: [54] Step: [  62/ 125] time: 1164.3857, d_loss: 0.05094715, g_loss: 11.17956924
Epoch: [54] Step: [  63/ 125] time: 1169.8700, d_loss: 0.00000000, g_loss: 9.83144188
Epoch: [54] Step: [  64/ 125] time: 1175.2527, d_loss: 0.00000000, g_loss: 11.19387817
Epoch: [54] Step: [  65/ 125] time: 1180.0661, d_loss: 0.00000000, g_loss: 10.42592335
Epoch: [54] Step: [  66/ 125] time: 1185.5099, d_loss: 0.00000000, g_loss: 8.47911644
Epoch: [54] Step: [  67/ 125] time: 1190.7433, d_loss: 0.08684570, g_loss: 5.25375366
Epoch: [54] Step: [  68/ 125] time: 1195.8885, d_loss: 0.01695179, g_loss: 5.02791595
Epoch: [54] Step: [  69/ 125] time: 1201.3930, d_loss: 0.00000000, g_loss: 6.30663919
Epoch: [54] Step: [  70/ 125] time: 1206.7556, d_loss: 0.00000000, g_loss: 10.99788761
Epoch: [54] Step: [  71/ 125] time: 1211.8113, d_loss: 0.00408819, g_loss: 9.62363815
Epoch: [54] Step: [  72/ 125] time: 1216.8372, d_loss: 19.18023682, g_loss: 3.92048478
Epoch: [54] Step: [  73/ 125] time: 1222.5170, d_loss: 3.15167761, g_loss: -2.62628651
Epoch: [54] Step: [  74/ 125] time: 1228.2256, d_loss: 2.59485316, g_loss: 47.62498474
Epoch: [54] Step: [  75/ 125] time: 1233.4911, d_loss: 0.55441254, g_loss: 34.69588852
